id,,unit kerja,nama unit,kebijakan,program,kegiatan,nama kegiatan,cost type,name,kode
mak_11_13_476,476,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.04,Pelaporan-pelaporan,1,Bahan habis pakai,650.1.6.01.04.1.11.13
mak_11_13_477,477,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.04,Pelaporan-pelaporan,2,Honor/Upah,650.1.6.01.04.2.11.13
mak_11_13_478,478,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.04,Pelaporan-pelaporan,3,Sewa,650.1.6.01.04.3.11.13
mak_11_13_479,479,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.04,Pelaporan-pelaporan,4,Outsourcing,650.1.6.01.04.4.11.13
mak_11_13_480,480,11.13,Prodi Teknik Arts. Landscape (S1),6,6.01,6.01.04,Pelaporan-pelaporan,5,Overhead,650.1.6.01.04.5.11.13
mak_11_13_481,481,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.01,Pengiriman proposal,1,Bahan habis pakai,650.1.7.01.01.1.11.13
mak_11_13_482,482,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.01,Pengiriman proposal,2,Honor/Upah,650.1.7.01.01.2.11.13
mak_11_13_483,483,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.01,Pengiriman proposal,3,Sewa,650.1.7.01.01.3.11.13
mak_11_13_484,484,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.01,Pengiriman proposal,4,Outsourcing,650.1.7.01.01.4.11.13
mak_11_13_485,485,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.01,Pengiriman proposal,5,Overhead,650.1.7.01.01.5.11.13
mak_11_13_486,486,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.02,Pembayaran iuran forum,1,Bahan habis pakai,650.1.7.01.02.1.11.13
mak_11_13_487,487,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.02,Pembayaran iuran forum,2,Honor/Upah,650.1.7.01.02.2.11.13
mak_11_13_488,488,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.02,Pembayaran iuran forum,3,Sewa,650.1.7.01.02.3.11.13
mak_11_13_489,489,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.02,Pembayaran iuran forum,4,Outsourcing,650.1.7.01.02.4.11.13
mak_11_13_490,490,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.02,Pembayaran iuran forum,5,Overhead,650.1.7.01.02.5.11.13
mak_11_13_491,491,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.03,Representasi,1,Bahan habis pakai,650.1.7.01.03.1.11.13
mak_11_13_492,492,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.03,Representasi,2,Honor/Upah,650.1.7.01.03.2.11.13
mak_11_13_493,493,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.03,Representasi,3,Sewa,650.1.7.01.03.3.11.13
mak_11_13_494,494,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.03,Representasi,4,Outsourcing,650.1.7.01.03.4.11.13
mak_11_13_495,495,11.13,Prodi Teknik Arts. Landscape (S1),7,7.01,7.01.03,Representasi,5,Overhead,650.1.7.01.03.5.11.13
