"id","name","kota_id"
"kec7325010","BURAU","KABUPATEN LUWU TIMUR"
"kec7325020","WOTU","KABUPATEN LUWU TIMUR"
"kec7325030","TOMONI","KABUPATEN LUWU TIMUR"
"kec7325031","TOMONI TIMUR","KABUPATEN LUWU TIMUR"
"kec7325040","ANGKONA","KABUPATEN LUWU TIMUR"
"kec7325050","MALILI","KABUPATEN LUWU TIMUR"
"kec7325060","TOWUTI","KABUPATEN LUWU TIMUR"
"kec7325070","NUHA","KABUPATEN LUWU TIMUR"
"kec7325071","WASUPONDA","KABUPATEN LUWU TIMUR"
"kec7325080","MANGKUTANA","KABUPATEN LUWU TIMUR"
"kec7325081","KALAENA","KABUPATEN LUWU TIMUR"
"kec7326010","SOPAI","KABUPATEN TORAJA UTARA"
"kec7326020","KESU","KABUPATEN TORAJA UTARA"
"kec7326030","SANGGALANGI","KABUPATEN TORAJA UTARA"
"kec7326040","BUNTAO","KABUPATEN TORAJA UTARA"
"kec7326050","RANTEBUA","KABUPATEN TORAJA UTARA"
"kec7326060","NANGGALA","KABUPATEN TORAJA UTARA"
"kec7326070","TONDON","KABUPATEN TORAJA UTARA"
"kec7326080","TALLUNGLIPU","KABUPATEN TORAJA UTARA"
"kec7326090","RANTEPAO","KABUPATEN TORAJA UTARA"
"kec7326100","TIKALA","KABUPATEN TORAJA UTARA"
"kec7326110","SESEAN","KABUPATEN TORAJA UTARA"
"kec7326120","BALUSU","KABUPATEN TORAJA UTARA"
"kec7326130","SA'DAN","KABUPATEN TORAJA UTARA"
"kec7326140","BENGKELEKILA","KABUPATEN TORAJA UTARA"
"kec7326150","SESEAN SULOARA","KABUPATEN TORAJA UTARA"
"kec7326160","KAPALA PITU","KABUPATEN TORAJA UTARA"
"kec7326170","DENDE PIONGAN NAPO","KABUPATEN TORAJA UTARA"
"kec7326180","AWAN RANTE KARUA","KABUPATEN TORAJA UTARA"
"kec7326190","RINDINGALO","KABUPATEN TORAJA UTARA"
"kec7326200","BUNTU PEPASAN","KABUPATEN TORAJA UTARA"
"kec7326210","BARUPPU","KABUPATEN TORAJA UTARA"
"kec7371010","MARISO","KOTA MAKASSAR"
"kec7371020","MAMAJANG","KOTA MAKASSAR"
"kec7371030","TAMALATE","KOTA MAKASSAR"
"kec7371031","RAPPOCINI","KOTA MAKASSAR"
"kec7371040","MAKASSAR","KOTA MAKASSAR"
"kec7371050","UJUNG PANDANG","KOTA MAKASSAR"
"kec7371060","WAJO","KOTA MAKASSAR"
"kec7371070","BONTOALA","KOTA MAKASSAR"
"kec7371080","UJUNG TANAH","KOTA MAKASSAR"
"kec7371090","TALLO","KOTA MAKASSAR"
"kec7371100","PANAKKUKANG","KOTA MAKASSAR"
"kec7371101","MANGGALA","KOTA MAKASSAR"
"kec7371110","BIRING KANAYA","KOTA MAKASSAR"
"kec7371111","TAMALANREA","KOTA MAKASSAR"
"kec7372010","BACUKIKI","KOTA PAREPARE"
"kec7372011","BACUKIKI BARAT","KOTA PAREPARE"
"kec7372020","UJUNG","KOTA PAREPARE"
"kec7372030","SOREANG","KOTA PAREPARE"
"kec7373010","WARA SELATAN","KOTA PALOPO"
"kec7373011","SENDANA","KOTA PALOPO"
"kec7373020","WARA","KOTA PALOPO"
"kec7373021","WARA TIMUR","KOTA PALOPO"
"kec7373022","MUNGKAJANG","KOTA PALOPO"
"kec7373030","WARA UTARA","KOTA PALOPO"
"kec7373031","BARA","KOTA PALOPO"
"kec7373040","TELLUWANUA","KOTA PALOPO"
"kec7373041","WARA BARAT","KOTA PALOPO"
"kec7401050","LASALIMU","KABUPATEN BUTON"
"kec7401051","LASALIMU SELATAN","KABUPATEN BUTON"
"kec7401052","SIONTAPINA","KABUPATEN BUTON"
"kec7401060","PASAR WAJO","KABUPATEN BUTON"
"kec7401061","WOLOWA","KABUPATEN BUTON"
"kec7401062","WABULA","KABUPATEN BUTON"
"kec7401110","KAPONTORI","KABUPATEN BUTON"
"kec7402010","TONGKUNO","KABUPATEN MUNA"
"kec7402011","TONGKUNO SELATAN","KABUPATEN MUNA"
"kec7402020","PARIGI","KABUPATEN MUNA"
"kec7402021","BONE","KABUPATEN MUNA"
"kec7402022","MAROBO","KABUPATEN MUNA"
"kec7402030","KABAWO","KABUPATEN MUNA"
"kec7402031","KABANGKA","KABUPATEN MUNA"
"kec7402032","KONTUKOWUNA","KABUPATEN MUNA"
"kec7402061","KONTUNAGA","KABUPATEN MUNA"
"kec7402062","WATOPUTE","KABUPATEN MUNA"
"kec7402070","KATOBU","KABUPATEN MUNA"
"kec7402071","LOHIA","KABUPATEN MUNA"
"kec7402072","DURUKA","KABUPATEN MUNA"
"kec7402073","BATALAIWORU","KABUPATEN MUNA"
"kec7402080","NAPABALANO","KABUPATEN MUNA"
"kec7402081","LASALEPA","KABUPATEN MUNA"
"kec7402083","TOWEA","KABUPATEN MUNA"
"kec7402090","WAKORUMBA SELATAN","KABUPATEN MUNA"
"kec7402091","PASIR PUTIH","KABUPATEN MUNA"
"kec7402092","PASI KOLAGA","KABUPATEN MUNA"
"kec7402111","MALIGANO","KABUPATEN MUNA"
"kec7402112","BATUKARA","KABUPATEN MUNA"
"kec7403090","SOROPIA","KABUPATEN KONAWE"
"kec7403091","LALONGGASUMEETO","KABUPATEN KONAWE"
"kec7403100","SAMPARA","KABUPATEN KONAWE"
"kec7403101","BONDOALA","KABUPATEN KONAWE"
"kec7403102","BESULUTU","KABUPATEN KONAWE"
"kec7403103","KAPOIALA","KABUPATEN KONAWE"
"kec7403104","ANGGALOMOARE","KABUPATEN KONAWE"
"kec7403105","MOROSI","KABUPATEN KONAWE"
"kec7403130","LAMBUYA","KABUPATEN KONAWE"
"kec7403131","UEPAI","KABUPATEN KONAWE"
"kec7403132","PURIALA","KABUPATEN KONAWE"
"kec7403133","ONEMBUTE","KABUPATEN KONAWE"
"kec7403140","PONDIDAHA","KABUPATEN KONAWE"
"kec7403141","WONGGEDUKU","KABUPATEN KONAWE"
"kec7403142","AMONGGEDO","KABUPATEN KONAWE"
"kec7403143","WONGGEDUKU BARAT","KABUPATEN KONAWE"
"kec7403150","WAWOTOBI","KABUPATEN KONAWE"
"kec7403151","MELUHU","KABUPATEN KONAWE"
"kec7403152","KONAWE","KABUPATEN KONAWE"
"kec7403170","UNAAHA","KABUPATEN KONAWE"
"kec7403171","ANGGABERI","KABUPATEN KONAWE"
"kec7403180","ABUKI","KABUPATEN KONAWE"
"kec7403181","LATOMA","KABUPATEN KONAWE"
"kec7403182","TONGAUNA","KABUPATEN KONAWE"
"kec7403183","ASINUA","KABUPATEN KONAWE"
"kec7403184","PADANGGUNI","KABUPATEN KONAWE"
"kec7403185","TONGAUNA UTARA","KABUPATEN KONAWE"
"kec7403193","ROUTA","KABUPATEN KONAWE"
"kec7404010","WATUBANGGA","KABUPATEN KOLAKA"
"kec7404011","TANGGETADA","KABUPATEN KOLAKA"
"kec7404012","TOARI","KABUPATEN KOLAKA"
"kec7404013","POLINGGONA","KABUPATEN KOLAKA"
"kec7404020","POMALAA","KABUPATEN KOLAKA"
"kec7404030","WUNDULAKO","KABUPATEN KOLAKA"
"kec7404031","BAULA","KABUPATEN KOLAKA"
"kec7404060","KOLAKA","KABUPATEN KOLAKA"
"kec7404061","LATAMBAGA","KABUPATEN KOLAKA"
"kec7404070","WOLO","KABUPATEN KOLAKA"
"kec7404071","SAMATURU","KABUPATEN KOLAKA"
"kec7404072","IWOIMENDAA","KABUPATEN KOLAKA"
"kec7405010","TINANGGEA","KABUPATEN KONAWE SELATAN"
"kec7405011","LALEMBUU","KABUPATEN KONAWE SELATAN"
"kec7405020","ANDOOLO","KABUPATEN KONAWE SELATAN"
"kec7405021","BUKE","KABUPATEN KONAWE SELATAN"
"kec7405022","ANDOOLO BARAT","KABUPATEN KONAWE SELATAN"
"kec7405030","PALANGGA","KABUPATEN KONAWE SELATAN"
"kec7405031","PALANGGA SELATAN","KABUPATEN KONAWE SELATAN"
"kec7405032","BAITO","KABUPATEN KONAWE SELATAN"
"kec7405040","LAINEA","KABUPATEN KONAWE SELATAN"
"kec7405041","LAEYA","KABUPATEN KONAWE SELATAN"
"kec7405050","KOLONO","KABUPATEN KONAWE SELATAN"
"kec7405051","KOLONO TIMUR","KABUPATEN KONAWE SELATAN"
"kec7405060","LAONTI","KABUPATEN KONAWE SELATAN"
"kec7405070","MORAMO","KABUPATEN KONAWE SELATAN"
"kec7405071","MORAMO UTARA","KABUPATEN KONAWE SELATAN"
"kec7405080","KONDA","KABUPATEN KONAWE SELATAN"
"kec7405081","WOLASI","KABUPATEN KONAWE SELATAN"
"kec7405090","RANOMEETO","KABUPATEN KONAWE SELATAN"
"kec7405091","RANOMEETO BARAT","KABUPATEN KONAWE SELATAN"
"kec7405100","LANDONO","KABUPATEN KONAWE SELATAN"
"kec7405101","MOWILA","KABUPATEN KONAWE SELATAN"
"kec7405102","SABULAKOA","KABUPATEN KONAWE SELATAN"
"kec7405110","ANGATA","KABUPATEN KONAWE SELATAN"
"kec7405111","BENUA","KABUPATEN KONAWE SELATAN"
"kec7405112","BASALA","KABUPATEN KONAWE SELATAN"
"kec7406010","KABAENA","KABUPATEN BOMBANA"
"kec7406011","KABAENA UTARA","KABUPATEN BOMBANA"
"kec7406012","KABAENA SELATAN","KABUPATEN BOMBANA"
"kec7406013","KABAENA BARAT","KABUPATEN BOMBANA"
"kec7406020","KABAENA TIMUR","KABUPATEN BOMBANA"
"kec7406021","KABAENA TENGAH","KABUPATEN BOMBANA"
"kec7406030","RUMBIA","KABUPATEN BOMBANA"
"kec7406031","MATA OLEO","KABUPATEN BOMBANA"
"kec7406032","KEP. MASALOKA RAYA","KABUPATEN BOMBANA"
"kec7406033","RUMBIA TENGAH","KABUPATEN BOMBANA"
"kec7406040","RAROWATU","KABUPATEN BOMBANA"
"kec7406041","RAROWATU UTARA","KABUPATEN BOMBANA"
"kec7406042","MATA USU","KABUPATEN BOMBANA"
"kec7406043","LANTARI JAYA","KABUPATEN BOMBANA"
"kec7406050","POLEANG TIMUR","KABUPATEN BOMBANA"
"kec7406051","POLEANG UTARA","KABUPATEN BOMBANA"
"kec7406052","POLEANG SELATAN","KABUPATEN BOMBANA"
"kec7406053","POLEANG TENGGARA","KABUPATEN BOMBANA"
"kec7406060","POLEANG","KABUPATEN BOMBANA"
"kec7406061","POLEANG BARAT","KABUPATEN BOMBANA"
"kec7406062","TONTONUNU","KABUPATEN BOMBANA"
"kec7406063","POLEANG TENGAH","KABUPATEN BOMBANA"
"kec7407010","BINONGKO","KABUPATEN WAKATOBI"
"kec7407011","TOGO BINONGKO","KABUPATEN WAKATOBI"
"kec7407020","TOMIA","KABUPATEN WAKATOBI"
"kec7407021","TOMIA TIMUR","KABUPATEN WAKATOBI"
"kec7407030","KALEDUPA","KABUPATEN WAKATOBI"
"kec7407031","KALEDUPA SELATAN","KABUPATEN WAKATOBI"
"kec7407040","WANGI-WANGI","KABUPATEN WAKATOBI"
"kec7407050","WANGI-WANGI SELATAN","KABUPATEN WAKATOBI"
"kec7408010","RANTEANGIN","KABUPATEN KOLAKA UTARA"
"kec7408011","LAMBAI","KABUPATEN KOLAKA UTARA"
"kec7408012","WAWO","KABUPATEN KOLAKA UTARA"
"kec7408020","LASUSUA","KABUPATEN KOLAKA UTARA"
"kec7408021","KATOI","KABUPATEN KOLAKA UTARA"
"kec7408030","KODEOHA","KABUPATEN KOLAKA UTARA"
"kec7408031","TIWU","KABUPATEN KOLAKA UTARA"
"kec7408040","NGAPA","KABUPATEN KOLAKA UTARA"
"kec7408041","WATUNOHU","KABUPATEN KOLAKA UTARA"
"kec7408050","PAKUE","KABUPATEN KOLAKA UTARA"
"kec7408051","PAKUE UTARA","KABUPATEN KOLAKA UTARA"
"kec7408052","PAKUE TENGAH","KABUPATEN KOLAKA UTARA"
"kec7408060","BATU PUTIH","KABUPATEN KOLAKA UTARA"
"kec7408061","POREHU","KABUPATEN KOLAKA UTARA"
"kec7408062","TOLALA","KABUPATEN KOLAKA UTARA"
"kec7409100","BONEGUNU","KABUPATEN BUTON UTARA"
"kec7409101","KAMBOWA","KABUPATEN BUTON UTARA"
"kec7409110","WAKORUMBA","KABUPATEN BUTON UTARA"
"kec7409120","KULISUSU","KABUPATEN BUTON UTARA"
"kec7409121","KULISUSU BARAT","KABUPATEN BUTON UTARA"
"kec7409122","KULISUSU UTARA","KABUPATEN BUTON UTARA"
"kec7410010","SAWA","KABUPATEN KONAWE UTARA"
"kec7410011","MOTUI","KABUPATEN KONAWE UTARA"
"kec7410020","LEMBO","KABUPATEN KONAWE UTARA"
"kec7410030","LASOLO","KABUPATEN KONAWE UTARA"
"kec7410040","MOLAWE","KABUPATEN KONAWE UTARA"
"kec7410050","ASERA","KABUPATEN KONAWE UTARA"
"kec7410051","ANDOWIA","KABUPATEN KONAWE UTARA"
"kec7410052","OHEO","KABUPATEN KONAWE UTARA"
"kec7410060","LANGGIKIMA","KABUPATEN KONAWE UTARA"
"kec7410070","WIWIRANO","KABUPATEN KONAWE UTARA"
"kec7411010","AERE","KABUPATEN KOLAKA TIMUR"
"kec7411020","LAMBANDIA","KABUPATEN KOLAKA TIMUR"
"kec7411030","POLI-POLIA","KABUPATEN KOLAKA TIMUR"
"kec7411040","DANGIA","KABUPATEN KOLAKA TIMUR"
"kec7411050","LADONGI","KABUPATEN KOLAKA TIMUR"
"kec7411060","LOEA","KABUPATEN KOLAKA TIMUR"
"kec7411070","TIRAWUTA","KABUPATEN KOLAKA TIMUR"
"kec7411080","LALOLAE","KABUPATEN KOLAKA TIMUR"
"kec7411090","MOWEWE","KABUPATEN KOLAKA TIMUR"
"kec7411100","TINONDO","KABUPATEN KOLAKA TIMUR"
"kec7411110","ULUIWOI","KABUPATEN KOLAKA TIMUR"
"kec7411120","UEESI","KABUPATEN KOLAKA TIMUR"
"kec7412010","WAWONII TENGGARA","KABUPATEN KONAWE KEPULAUAN"
"kec7412020","WAWONII TIMUR","KABUPATEN KONAWE KEPULAUAN"
"kec7412030","WAWONII TIMUR LAUT","KABUPATEN KONAWE KEPULAUAN"
"kec7412040","WAWONII UTARA","KABUPATEN KONAWE KEPULAUAN"
"kec7412050","WAWONII SELATAN","KABUPATEN KONAWE KEPULAUAN"
"kec7412060","WAWONII TENGAH","KABUPATEN KONAWE KEPULAUAN"
"kec7412070","WAWONII BARAT","KABUPATEN KONAWE KEPULAUAN"
"kec7413010","TIWORO KEPULAUAN","KABUPATEN MUNA BARAT"
"kec7413020","MAGINTI","KABUPATEN MUNA BARAT"
"kec7413030","TIWORO TENGAH","KABUPATEN MUNA BARAT"
"kec7413040","TIWORO SELATAN","KABUPATEN MUNA BARAT"
"kec7413050","TIWORO UTARA","KABUPATEN MUNA BARAT"
"kec7413060","LAWA","KABUPATEN MUNA BARAT"
"kec7413070","SAWERIGADI","KABUPATEN MUNA BARAT"
"kec7413080","BARANGKA","KABUPATEN MUNA BARAT"
"kec7413090","WA DAGA","KABUPATEN MUNA BARAT"
"kec7413100","KUSAMBI","KABUPATEN MUNA BARAT"
"kec7413110","NAPANO KUSAMBI","KABUPATEN MUNA BARAT"
"kec7414010","TALAGA RAYA","KABUPATEN BUTON TENGAH"
"kec7414020","MAWASANGKA","KABUPATEN BUTON TENGAH"
"kec7414030","MAWASANGKA TENGAH","KABUPATEN BUTON TENGAH"
"kec7414040","MAWASANGKA TIMUR","KABUPATEN BUTON TENGAH"
"kec7414050","LAKUDO","KABUPATEN BUTON TENGAH"
"kec7414060","GU","KABUPATEN BUTON TENGAH"
"kec7414070","SANGIA WAMBULU","KABUPATEN BUTON TENGAH"
"kec7415010","BATU ATAS","KABUPATEN BUTON SELATAN"
"kec7415020","LAPANDEWA","KABUPATEN BUTON SELATAN"
"kec7415030","SAMPOLAWA","KABUPATEN BUTON SELATAN"
"kec7415040","BATAUGA","KABUPATEN BUTON SELATAN"
"kec7415050","SIOMPU BARAT","KABUPATEN BUTON SELATAN"
"kec7415060","SIOMPU","KABUPATEN BUTON SELATAN"
"kec7415070","KADATUA","KABUPATEN BUTON SELATAN"
"kec7471010","MANDONGA","KOTA KENDARI"
"kec7471011","BARUGA","KOTA KENDARI"
"kec7471012","PUUWATU","KOTA KENDARI"
"kec7471013","KADIA","KOTA KENDARI"
"kec7471014","WUA-WUA","KOTA KENDARI"
"kec7471020","POASIA","KOTA KENDARI"
"kec7471021","ABELI","KOTA KENDARI"
"kec7471022","KAMBU","KOTA KENDARI"
"kec7471030","KENDARI","KOTA KENDARI"
"kec7471031","KENDARI BARAT","KOTA KENDARI"
"kec7472010","BETOAMBARI","KOTA BAUBAU"
"kec7472011","MURHUM","KOTA BAUBAU"
"kec7472012","BATUPOARO","KOTA BAUBAU"
"kec7472020","WOLIO","KOTA BAUBAU"
"kec7472021","KOKALUKUNA","KOTA BAUBAU"
"kec7472030","SORAWOLIO","KOTA BAUBAU"
"kec7472040","BUNGI","KOTA BAUBAU"
"kec7472041","LEA-LEA","KOTA BAUBAU"
"kec7501031","MANANGGU","KABUPATEN BOALEMO"
"kec7501040","TILAMUTA","KABUPATEN BOALEMO"
"kec7501041","DULUPI","KABUPATEN BOALEMO"
"kec7501042","BOTUMOITO","KABUPATEN BOALEMO"
"kec7501050","PAGUYAMAN","KABUPATEN BOALEMO"
"kec7501051","WONOSARI","KABUPATEN BOALEMO"
"kec7501052","PAGUYAMAN PANTAI","KABUPATEN BOALEMO"
"kec7502010","BATUDAA PANTAI","KABUPATEN GORONTALO"
"kec7502011","BILUHU","KABUPATEN GORONTALO"
"kec7502020","BATUDAA","KABUPATEN GORONTALO"
"kec7502021","BONGOMEME","KABUPATEN GORONTALO"
"kec7502022","TABONGO","KABUPATEN GORONTALO"
"kec7502023","DUNGALIYO","KABUPATEN GORONTALO"
"kec7502030","TIBAWA","KABUPATEN GORONTALO"
"kec7502031","PULUBALA","KABUPATEN GORONTALO"
"kec7502040","BOLIYOHUTO","KABUPATEN GORONTALO"
"kec7502041","MOOTILANGO","KABUPATEN GORONTALO"
"kec7502042","TOLANGOHULA","KABUPATEN GORONTALO"
"kec7502043","ASPARAGA","KABUPATEN GORONTALO"
"kec7502044","BILATO","KABUPATEN GORONTALO"
"kec7502070","LIMBOTO","KABUPATEN GORONTALO"
"kec7502071","LIMBOTO BARAT","KABUPATEN GORONTALO"
"kec7502080","TELAGA","KABUPATEN GORONTALO"
"kec7502081","TELAGA BIRU","KABUPATEN GORONTALO"
"kec7502082","TILANGO","KABUPATEN GORONTALO"
"kec7502083","TELAGA JAYA","KABUPATEN GORONTALO"
"kec7503010","POPAYATO","KABUPATEN POHUWATO"
"kec7503011","POPAYATO BARAT","KABUPATEN POHUWATO"
"kec7503012","POPAYATO TIMUR","KABUPATEN POHUWATO"
"kec7503020","LEMITO","KABUPATEN POHUWATO"
"kec7503021","WANGGARASI","KABUPATEN POHUWATO"
"kec7503030","MARISA","KABUPATEN POHUWATO"
"kec7503031","PATILANGGIO","KABUPATEN POHUWATO"
"kec7503032","BUNTULIA","KABUPATEN POHUWATO"
"kec7503033","DUHIADAA","KABUPATEN POHUWATO"
"kec7503040","RANDANGAN","KABUPATEN POHUWATO"
"kec7503041","TALUDITI","KABUPATEN POHUWATO"
"kec7503050","PAGUAT","KABUPATEN POHUWATO"
"kec7503051","DENGILO","KABUPATEN POHUWATO"
"kec7504010","TAPA","KABUPATEN BONE BOLANGO"
"kec7504011","BULANGO UTARA","KABUPATEN BONE BOLANGO"
"kec7504012","BULANGO SELATAN","KABUPATEN BONE BOLANGO"
"kec7504013","BULANGO TIMUR","KABUPATEN BONE BOLANGO"
"kec7504014","BULANGO ULU","KABUPATEN BONE BOLANGO"
"kec7504020","KABILA","KABUPATEN BONE BOLANGO"
"kec7504021","BOTU PINGGE","KABUPATEN BONE BOLANGO"
"kec7504022","TILONGKABILA","KABUPATEN BONE BOLANGO"
"kec7504030","SUWAWA","KABUPATEN BONE BOLANGO"
"kec7504031","SUWAWA SELATAN","KABUPATEN BONE BOLANGO"
"kec7504032","SUWAWA TIMUR","KABUPATEN BONE BOLANGO"
"kec7504033","SUWAWA TENGAH","KABUPATEN BONE BOLANGO"
"kec7504034","PINOGU","KABUPATEN BONE BOLANGO"
"kec7504040","BONEPANTAI","KABUPATEN BONE BOLANGO"
"kec7504041","KABILA BONE","KABUPATEN BONE BOLANGO"
"kec7504042","BONE RAYA","KABUPATEN BONE BOLANGO"
"kec7504043","BONE","KABUPATEN BONE BOLANGO"
"kec7504044","BULAWA","KABUPATEN BONE BOLANGO"
"kec7505010","ATINGGOLA","KABUPATEN GORONTALO UTARA"
"kec7505011","GENTUMA RAYA","KABUPATEN GORONTALO UTARA"
"kec7505020","KWANDANG","KABUPATEN GORONTALO UTARA"
"kec7505021","TOMILITO","KABUPATEN GORONTALO UTARA"
"kec7505022","PONELO KEPULAUAN","KABUPATEN GORONTALO UTARA"
"kec7505030","ANGGREK","KABUPATEN GORONTALO UTARA"
"kec7505031","MONANO","KABUPATEN GORONTALO UTARA"
"kec7505040","SUMALATA","KABUPATEN GORONTALO UTARA"
"kec7505041","SUMALATA TIMUR","KABUPATEN GORONTALO UTARA"
"kec7505050","TOLINGGULA","KABUPATEN GORONTALO UTARA"
"kec7505051","BIAU","KABUPATEN GORONTALO UTARA"
"kec7571010","KOTA BARAT","KOTA GORONTALO"
"kec7571011","DUNGINGI","KOTA GORONTALO"
"kec7571020","KOTA SELATAN","KOTA GORONTALO"
"kec7571021","KOTA TIMUR","KOTA GORONTALO"
"kec7571022","HULONTHALANGI","KOTA GORONTALO"
"kec7571023","DUMBO RAYA","KOTA GORONTALO"
"kec7571030","KOTA UTARA","KOTA GORONTALO"
"kec7571031","KOTA TENGAH","KOTA GORONTALO"
"kec7571032","SIPATANA","KOTA GORONTALO"
"kec7601010","BANGGAE","KABUPATEN MAJENE"
"kec7601011","BANGGAE TIMUR","KABUPATEN MAJENE"
"kec7601020","PAMBOANG","KABUPATEN MAJENE"
"kec7601030","SENDANA","KABUPATEN MAJENE"
"kec7601031","TAMMERODO","KABUPATEN MAJENE"
"kec7601033","TUBO SENDANA","KABUPATEN MAJENE"
"kec7601040","MALUNDA","KABUPATEN MAJENE"
"kec7601041","ULUMANDA","KABUPATEN MAJENE"
"kec7602010","TINAMBUNG","KABUPATEN POLEWALI MANDAR"
"kec7602011","BALANIPA","KABUPATEN POLEWALI MANDAR"
"kec7602012","LIMBORO","KABUPATEN POLEWALI MANDAR"
"kec7602020","TUBBI TARAMANU","KABUPATEN POLEWALI MANDAR"
"kec7602021","ALU","KABUPATEN POLEWALI MANDAR"
"kec7602030","CAMPALAGIAN","KABUPATEN POLEWALI MANDAR"
"kec7602031","LUYO","KABUPATEN POLEWALI MANDAR"
"kec7602040","WONOMULYO","KABUPATEN POLEWALI MANDAR"
"kec7602041","MAPILLI","KABUPATEN POLEWALI MANDAR"
"kec7602042","TAPANGO","KABUPATEN POLEWALI MANDAR"
"kec7602043","MATAKALI","KABUPATEN POLEWALI MANDAR"
"kec7602044","B U L O","KABUPATEN POLEWALI MANDAR"
"kec7602050","POLEWALI","KABUPATEN POLEWALI MANDAR"
"kec7602051","BINUANG","KABUPATEN POLEWALI MANDAR"
"kec7602052","ANREAPI","KABUPATEN POLEWALI MANDAR"
"kec7602061","MATANGNGA","KABUPATEN POLEWALI MANDAR"
"kec7603010","SUMARORONG","KABUPATEN MAMASA"
"kec7603020","MESSAWA","KABUPATEN MAMASA"
"kec7603030","PANA","KABUPATEN MAMASA"
"kec7603031","NOSU","KABUPATEN MAMASA"
"kec7603040","TABANG","KABUPATEN MAMASA"
"kec7603050","MAMASA","KABUPATEN MAMASA"
"kec7603060","TANDUK KALUA","KABUPATEN MAMASA"
"kec7603061","BALLA","KABUPATEN MAMASA"
"kec7603070","SESENAPADANG","KABUPATEN MAMASA"
"kec7603071","TAWALIAN","KABUPATEN MAMASA"
"kec7603080","MAMBI","KABUPATEN MAMASA"
"kec7603081","BAMBANG","KABUPATEN MAMASA"
"kec7603082","RANTEBULAHAN TIMUR","KABUPATEN MAMASA"
"kec7603083","MEHALAAN","KABUPATEN MAMASA"
"kec7603090","ARALLE","KABUPATEN MAMASA"
"kec7603091","BUNTU MALANGKA","KABUPATEN MAMASA"
"kec7603100","TABULAHAN","KABUPATEN MAMASA"
"kec7604010","TAPALANG","KABUPATEN MAMUJU"
"kec7604011","TAPALANG BARAT","KABUPATEN MAMUJU"
"kec7604020","MAMUJU","KABUPATEN MAMUJU"
"kec7604022","SIMBORO","KABUPATEN MAMUJU"
"kec7604023","BALABALAKANG","KABUPATEN MAMUJU"
"kec7604030","KALUKKU","KABUPATEN MAMUJU"
"kec7604031","PAPALANG","KABUPATEN MAMUJU"
"kec7604032","SAMPAGA","KABUPATEN MAMUJU"
"kec7604033","TOMMO","KABUPATEN MAMUJU"
"kec7604040","KALUMPANG","KABUPATEN MAMUJU"
"kec7604041","BONEHAU","KABUPATEN MAMUJU"
"kec7605010","SARUDU","KABUPATEN MAMUJU UTARA"
"kec7605011","DAPURANG","KABUPATEN MAMUJU UTARA"
"kec7605012","DURIPOKU","KABUPATEN MAMUJU UTARA"
"kec7605020","BARAS","KABUPATEN MAMUJU UTARA"
"kec7605021","BULU TABA","KABUPATEN MAMUJU UTARA"
"kec7605022","LARIANG","KABUPATEN MAMUJU UTARA"
"kec7605030","PASANGKAYU","KABUPATEN MAMUJU UTARA"
"kec7605031","TIKKE RAYA","KABUPATEN MAMUJU UTARA"
"kec7605032","PEDONGGA","KABUPATEN MAMUJU UTARA"
"kec7605040","BAMBALAMOTU","KABUPATEN MAMUJU UTARA"
"kec7605041","BAMBAIRA","KABUPATEN MAMUJU UTARA"
"kec7605042","SARJO","KABUPATEN MAMUJU UTARA"
"kec7606010","PANGALE","KABUPATEN MAMUJU TENGAH"
"kec7606020","BUDONG-BUDONG","KABUPATEN MAMUJU TENGAH"
"kec7606030","TOBADAK","KABUPATEN MAMUJU TENGAH"
"kec7606040","TOPOYO","KABUPATEN MAMUJU TENGAH"
"kec7606050","KAROSSA","KABUPATEN MAMUJU TENGAH"
"kec8101040","TANIMBAR SELATAN","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101041","WER TAMRIAN","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101042","WER MAKTIAN","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101043","SELARU","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101050","TANIMBAR UTARA","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101051","YARU","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101052","WUAR LABOBAR","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101053","NIRUNMAS","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101054","KORMOMOLIN","KABUPATEN MALUKU TENGGARA BARAT"
"kec8101055","MOLU MARU","KABUPATEN MALUKU TENGGARA BARAT"
"kec8102010","KEI KECIL","KABUPATEN MALUKU TENGGARA"
"kec8102012","KEI KECIL BARAT","KABUPATEN MALUKU TENGGARA"
"kec8102013","KEI KECIL TIMUR","KABUPATEN MALUKU TENGGARA"
"kec8102014","HOAT SORBAY","KABUPATEN MALUKU TENGGARA"
"kec8102015","MANYEUW","KABUPATEN MALUKU TENGGARA"
"kec8102016","KEI KECIL TIMUR SELATAN","KABUPATEN MALUKU TENGGARA"
"kec8102020","KEI BESAR","KABUPATEN MALUKU TENGGARA"
"kec8102021","KEI BESAR UTARA TIMUR","KABUPATEN MALUKU TENGGARA"
"kec8102022","KEI BESAR SELATAN","KABUPATEN MALUKU TENGGARA"
"kec8102023","KEI BESAR UTARA BARAT","KABUPATEN MALUKU TENGGARA"
"kec8102024","KEI BESAR SELATAN BARAT","KABUPATEN MALUKU TENGGARA"
